userId,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
13,0.0,0.7888106377466155,0.7527726527090811,0.0,0.0,1.009049958219026,1.1547005383792517,0.0,0.8944271909999157,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.816496580927726,0.44721359549995787,0.9816498172140428,0.7071067811865476,0.0
14,0.0,1.2309149097933272,0.8819171036881969,0.0,0.0,0.9851843661437778,1.1126972805283737,0.0,0.8064504441319256,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7559289460184544,0.7071067811865476,1.126601424298216,0.9574271077563381,0.5
15,0.0,1.1966859556485663,1.1995456533354993,0.6709817063202621,0.8437444885181545,1.095928009067293,1.030953683283601,0.0,0.9651509840861481,1.3066337155709196,0.0,0.8146387933534492,1.0020404020398888,0.4472135954999579,0.90033663737852,0.820412654142367,1.1490346111833418,0.9858941702893728,0.8944271909999159,2.1213203435596424
16,0.0,0.7285830998131465,0.47225662069416624,0.33427896171076077,0.2672612419124244,0.5024937810560444,0.5897678246195884,0.0,0.5255021239438559,0.44253060157839197,0.3535533905932738,0.5,0.75,0.0,0.43852900965351466,0.42742520713255505,0.5737304826019501,0.4913036844405174,0.8447700063546075,0.0
17,0.0,0.5237284582450226,0.5325537018725446,0.5163977794943224,0.48795003647426655,0.528431420415054,0.5080005080007624,0.0,0.519237752033936,0.5285941398709243,0.3535533905932738,0.2886751345948129,0.4082482904638632,0.5,0.2838231060987733,0.607492896293956,0.6198471798078858,0.42365927286816185,0.3004626062886657,0.5244044240850758
18,0.0,0.6167238199963591,0.5119684337487317,0.40560587894193306,0.5606119105813882,0.7491184989467553,0.5464753918118536,0.5270462766947299,0.5391296728305042,0.5362957413330315,0.44320263021395917,1.2507140817491882,0.45971331972908547,0.39648073054937955,0.4807157812446584,0.6567264579655416,0.5986675502283499,0.6062741369271746,0.6800735254367722,0.6030226891555271
19,0.0,1.0355860556936847,0.9595782730927874,0.9980033257949957,0.9625586332792851,0.8726142664473131,0.966476426156437,0.0,0.9163224318530009,1.0529823976803039,0.8660254037844386,0.7824901675362204,0.0,1.067539057664702,1.0081338890712934,0.8371159428563714,1.0812510633600543,0.9182026640526182,0.7071067811865476,0.6875516509523286
20,0.0,1.1881312529306536,1.3512926374644627,0.8995191022900049,1.0958562409827768,1.2026184801470536,1.267543556122103,0.3535533905932738,0.8675342610900101,1.174822681655974,0.0,1.0471823666825704,0.5477225575051663,0.6484895685658486,1.25124937562422,0.858498241564437,1.0881096838015383,1.1642510384279157,0.5773502691896257,0.7071067811865476
21,0.0,0.9081300007864608,0.8214060408372863,1.0481453097932658,1.0098558031567668,0.9710549733120312,0.8307036133006075,0.0,1.0161839562747303,1.0646053431250204,0.7071067811865476,1.26585186826143,0.4671207064410279,1.333630919171953,0.9971364228387377,0.8482873016577852,0.9805956529992583,0.9403799530167407,0.5824823725107174,0.7071067811865476
22,0.0,1.5181847902911108,1.5669666924936902,1.1373480584502733,1.4061552998416382,1.5367737030236406,1.4735210781716328,2.0615528128088303,1.5280856200162534,1.3102162671355697,0.0,1.8708286933869707,1.4053469322555197,0.0,1.5441728196577278,1.524866043367892,1.5833959887352427,1.562951084312629,1.8348478592697182,0.0
23,0.0,0.6190241378095712,0.43910187601095474,0.42163702135578385,0.5,0.4584156711285423,0.5519564026672253,0.3535533905932738,0.6007514091861107,0.4209486930705477,0.650174801670499,1.0,0.0,0.0,0.5185936693977221,0.5365433699886598,0.5655554271479241,0.6440724361336989,1.1726039399558572,0.5
24,0.0,0.4928053803045812,0.47573706769155333,0.3535533905932738,0.3535533905932738,0.5119988839273552,0.41702882811414976,0.0,0.5957918669451178,0.5300494136893096,0.0,0.6291528696058959,0.2415229457698239,0.0,0.43852900965351466,0.6418191475655881,0.4213074886588179,0.543967074603895,0.5669467095138409,0.0
25,0.0,0.36187343222787305,0.42742520713255533,0.5773502691896258,0.5773502691896258,0.7071067811865476,0.0,0.0,0.14433756729740643,0.0,0.0,0.0,0.0,0.0,0.3535533905932738,0.0,0.44095855184409843,0.25000000000000006,0.0,0.0
26,0.0,0.6666666666666669,0.5163977794943222,0.0,0.0,0.447213595499958,0.5345224838248489,0.0,0.4629100498862757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6462061726588638,0.0,0.0
27,0.0,0.9833102026847035,0.924059855211786,0.9534625892455924,0.9471582990912422,1.1428571428571428,1.3972762620115435,0.0,1.057441165352389,1.0021621646864365,0.0,0.7071067811865476,0.0,0.8623164985025763,0.5773502691896258,0.7570485649179112,1.128801819801464,1.1578684470436789,1.121223821162776,0.5676462121975466
28,0.0,0.8798391639806092,0.8828228345724627,0.5477225575051661,0.7500000000000001,0.8202314339643157,0.7884016623574898,1.0606601717798212,0.74718441483677,0.8650293995402502,0.6324555320336759,0.8358935032155406,0.6329621044272917,1.224744871391589,0.8170266014839833,0.9388303568932943,0.9059645088652593,0.8038720735827566,0.697614984548545,0.6902530516863499
29,0.0,0.8008731793875766,0.7302967433402217,0.0,1.0606601717798212,1.0202495238465397,0.5814595756329395,0.3535533905932738,0.6068486682216984,1.3149778198382918,0.0,0.3535533905932738,0.22360679774997907,1.4433756729740645,0.556348640264187,0.6055300708194983,0.6978023391872253,0.715475200062701,0.5243012253388073,0.5270462766947298
30,0.0,0.5965176722724427,0.5353033790313109,0.5477225575051663,0.5773502691896258,0.5477225575051663,0.3779644730092272,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6792621429341762,0.6708203932499369,0.0,0.0
31,0.0,0.6172133998483678,1.0690449676496974,1.7320508075688772,1.0690449676496976,1.1668212637211672,2.0816659994661326,0.0,0.9759000729485332,1.3374935098492586,0.0,0.7071067811865476,0.0,0.547722557505166,0.0,1.0645812948447544,0.8333333333333334,0.5222329678670934,0.0,0.0
32,0.0,0.858359836662575,0.8555852638929973,0.0,0.8366600265340756,0.9341556257454372,0.8481145238787241,0.0,0.7309960189385555,1.164500152881315,0.0,1.5275252316519468,0.0,1.4142135623730951,0.9161253813129043,0.8683449709106095,1.2060453783110545,0.8594395636904107,0.5773502691896258,0.0
33,0.0,0.8770580193070291,0.9944289260117533,0.9831920802501751,0.9910312089651149,1.0111298359110816,0.9347973865208191,0.0,1.0130348028686063,1.224744871391589,0.0,0.7071067811865476,0.0,1.0954451150103324,0.9999999999999999,1.0259265336880865,0.8997354108424372,1.1591713250937243,0.9910312089651148,0.0
34,0.0,1.3166356412328761,1.233506571339797,0.7480132415430956,1.0606601717798212,1.314763706376018,1.2116855277595,0.0,1.5180078478344425,1.2971863041569272,0.0,0.7264831572567788,2.3629078131263044,0.0,1.2051476890327395,1.5694450913417908,1.377042141435235,1.250845867649322,1.6355427233796125,0.7071067811865476
35,0.0,0.816496580927726,1.0954451150103321,0.0,1.4142135623730951,0.7378647873726218,0.4999999999999999,0.0,0.9718253158075499,1.4142135623730951,0.0,0.0,1.4142135623730951,0.0,0.0,0.8819171036881966,0.0,0.4999999999999999,0.0,2.1213203435596424
36,0.0,0.8879181791192574,0.9690730437395131,0.0,0.2886751345948129,0.9586304460092065,0.9539006607546906,0.0,1.0681880176381124,0.5,1.7677669529663689,0.0,0.0,0.0,0.816496580927726,0.7467879938056768,0.6708203932499369,1.112491511265305,0.8215838362577492,0.0
37,0.0,1.1126972805283737,1.164964745021435,0.0,0.7071067811865476,1.1259916264596035,0.8997354108424372,0.0,0.6408699444616559,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476,0.0,1.4142135623730951,0.9574271077563381,1.0540925533894598,0.0,0.0
38,0.0,1.1290942392774799,0.8539125638299668,0.8366600265340756,0.6408699444616557,0.7970533969860857,1.118033988749895,0.0,1.1000381964338537,0.6900655593423543,0.0,1.0,1.1547005383792517,0.8366600265340756,0.5773502691896257,1.086041978694737,0.816496580927726,0.9164438231805327,1.4960264830861911,1.51657508881031
39,0.0,0.7993052538854534,0.9755064854862867,1.082636342118332,0.9678630550241248,1.0540925533894598,0.9128709291752769,0.0,1.0508100116920611,1.1254628677422756,2.1213203435596424,0.9674179220468453,0.0,0.9574271077563381,1.164964745021435,1.1737877907772674,1.0488088481701516,0.9023465237988441,0.0,0.0
40,0.0,0.7902568752334616,0.9472239447886796,1.0606601717798212,0.8947924869885987,1.1125667971177196,0.8164965809277263,0.0,0.9689042833036098,0.8660254037844386,0.0,1.5275252316519468,1.1547005383792517,0.9759000729485332,1.1547005383792517,0.8937009000226523,1.0,0.8338093878327919,0.0,0.894427190999916
41,0.0,1.3521363113933424,1.3739665537810921,0.4438126822992972,0.97182531580755,0.9342092191815287,1.1615379621027164,0.7071067811865476,1.0700077184725987,1.1062026082623,1.0606601717798212,1.5588214273688448,1.3416407864998738,1.3228756555322954,1.3018205875255096,0.9431585352414885,1.3898125583575727,1.3278974690508631,0.9540735874430287,0.0
42,0.0,1.1216347516589487,1.0480438593600985,0.7071067811865476,1.2066664642907567,1.0848040465696318,1.1676387633554055,0.5773502691896258,0.956033832034461,1.0075472768815938,2.1213203435596424,1.3693063937629153,0.7071067811865476,0.6900655593423541,0.9397823594805785,0.9682128688187698,1.0810201899885084,1.080666960474072,0.980767435177556,1.0836246694508318
43,0.0,0.8321496970374802,0.5888143317638868,0.0,0.24593468841898233,0.7309960189385553,0.8563488385776754,0.0,0.7034013926370657,0.3321055820775357,0.0,0.5477225575051662,0.0,0.0,0.5773502691896257,0.7702813338860897,0.6172133998483675,0.7608007189732066,1.0,0.0
44,0.0,1.2238608980744086,1.2763022245616642,1.2583057392117916,1.1547005383792517,1.1961730809233633,0.816496580927726,0.0,1.2401124093721454,1.1547005383792517,0.0,1.1547005383792517,0.0,0.0,0.0,1.3024701806293193,1.6158932858054431,1.0744355563298724,0.0,0.0
45,0.0,0.9734111157981448,0.8525308823616502,0.6421569834533061,1.0833938057626042,1.0110607956686137,0.9750816959237265,0.0,0.9132480706617965,1.0424088265244889,0.0,0.9031195934094222,0.5669467095138409,0.7240279857964913,0.7694837640638655,0.9299873038578235,0.9872155765558983,0.8572070470829247,0.7559289460184546,0.5773502691896258
46,0.0,0.7583952786593613,0.8623164985025761,0.0,0.0,0.90033663737852,0.7385489458759964,0.0,0.9258200997725514,0.5773502691896257,0.0,0.7071067811865476,0.0,0.0,0.5773502691896257,0.8366600265340756,0.816496580927726,0.8726040960806521,1.1547005383792515,1.1547005383792515
47,0.0,0.9613049166924835,0.9559753599799992,0.0,1.0,0.9772625117166436,1.0939426522061333,0.3933978962347215,0.9347425355836263,0.7637626158259734,0.0,0.6645800679125629,0.5845225972250061,0.9322272357358045,0.9977653603356424,0.8385713866113903,1.4151953143569187,0.9683855444865763,0.7071067811865476,0.0
48,0.0,0.6450779341486896,0.6910601294852008,0.47871355387816905,0.47871355387816905,0.7989949043284675,0.3535533905932738,0.0,0.5345224838248488,0.5,0.0,0.28867513459481275,0.3535533905932738,0.3535533905932738,0.0,0.408248290463863,0.48507125007266594,0.6672616392676078,0.0,0.0
49,0.0,0.24397501823713338,0.28867513459481275,0.0,0.22360679774997902,0.0,0.2886751345948129,0.0,0.24152294576982397,0.0,0.0,0.3535533905932738,0.28867513459481275,0.0,0.3535533905932738,0.0,0.2500000000000001,0.28867513459481275,0.28867513459481275,0.0
50,0.3535533905932738,0.9273784902603306,0.9308360200392609,0.7899954988756781,0.6555401351231356,0.816496580927726,0.8229658117277577,0.4569367667316877,0.8015065180101147,0.8418085584315628,0.7071067811865476,1.2315302134607444,0.5185936693977222,0.7286647932708021,0.5495213227987849,0.8274412915180696,0.970219836229009,0.9136427681372097,0.6875516509523286,0.6831300510639732
51,0.0,1.4316115393190993,1.4048636414636975,1.5898344345911508,1.5139200847430836,1.1397882096910683,1.2506408613597126,0.0,1.1056260505186344,1.20761472884912,0.7637626158259734,1.3879395951404632,1.8641351882307249,1.2886870394763368,1.4750896000118914,1.0646362736086945,1.3540389470475467,1.4228582248185186,0.8174238913695993,1.4018836534383934
52,0.0,0.6028218776172132,0.5834538144328549,0.49862448157543743,0.5188745216627709,0.6767445554101718,0.5395103600223342,0.5,0.625,0.7229988054812213,0.0,0.752772652709081,0.6582805886043834,0.5773502691896258,0.5365433699886599,0.6076849889141857,0.6050593905534116,0.603096584467263,0.7111130839619096,1.4142135623730951
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.37796447300922725,0.0,0.0,0.44721359549995787,0.49354811679282473,0.6408699444616557,0.0,0.3518657752744986,0.0,0.0,0.0,0.0,0.0,0.0,0.4082482904638631,0.0,0.392232270276368,0.5773502691896258,0.0
55,0.0,1.5238839267549946,1.7017148213885114,0.0,1.0606601717798212,1.8446619684315544,0.9143911149563467,0.0,2.076199908632611,1.6583123951777,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,1.4433756729740643,1.379412113103904,2.4748737341529163,0.0
56,0.0,0.5835920751217647,0.7929614610987593,0.0,1.4142135623730951,0.7719024117939607,0.6602252917735246,0.0,0.5557189302262112,0.5773502691896257,0.0,1.1547005383792515,0.0,0.0,1.4142135623730951,0.4999999999999999,0.7264831572567789,0.6796357567879738,0.5773502691896257,0.0
57,0.0,1.0822371388266163,1.1094348881950122,0.9364261526644475,1.1523004099508856,1.019608771890296,1.0513256358036118,0.0,0.9789421495788566,1.0896545043157075,1.143543749793731,1.1850788010532811,0.9574271077563381,0.8544932592822077,1.1222113387281623,1.005037815259212,1.110572222187413,1.1114118140781308,0.783633840792329,1.2042808632793343
58,0.0,0.9805806756909202,1.0325582165612914,0.7440238091428449,1.0090499582190255,1.0675605258769783,0.9314757424772421,0.0,0.9462600928208407,0.9999999999999999,0.0,0.5773502691896258,0.5773502691896257,0.7264831572567788,0.8366600265340755,1.0504514628777806,1.0593499054713804,0.8974650680595297,0.8366600265340757,0.5773502691896258
59,0.0,1.1009637651263606,1.0413527665568398,2.0,2.0,1.2328534123049193,1.1659661762602749,0.7071067811865476,0.6280972351174039,1.4880476182856899,0.5163977794943224,0.0,0.0,0.0,1.0431851677040118,0.6805570473787207,1.143543749793731,0.9281909617845142,0.6782329983125268,0.0
60,0.0,1.0,0.5477225575051661,0.7071067811865476,0.5477225575051661,0.7071067811865476,0.8944271909999159,0.0,0.7037315505489967,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.5477225575051661,0.0,0.5477225575051661,1.0,0.0
61,0.0,1.0022701504811238,1.118033988749895,0.0,0.0,0.9354143466934853,0.4803844614152615,0.0,0.34890116959361267,0.4999999999999999,0.0,0.3535533905932738,0.0,0.0,0.22360679774997907,1.181453906563152,0.8700255424092125,0.4498677054212188,0.2886751345948129,1.3149778198382918
62,0.8660254037844386,0.6698140719551259,0.7793989264601049,1.4435342769713535,1.15607249910566,0.7659177740658827,0.4825421247950703,0.0,0.5875120888504801,0.9408032015166101,0.0,0.6796357567879738,0.828535206394571,1.2812754062521714,0.6663897542282751,0.9868703275903377,0.6483564858340762,0.7526966521718389,0.6021404316396672,0.6123724356957945
63,0.0,1.0710724819928121,1.0958588126592503,0.7193878921652347,0.9965457582448796,1.1428878600065966,1.0125430887095652,0.8521681032463467,0.9801215730062981,0.9646121133184778,0.547722557505166,0.9876126709792599,1.0356732339976,0.7888106377466155,0.5835033765765116,1.0532687216470447,1.1399366365681032,0.9637504885926516,1.0403324789059827,0.0
64,0.0,0.6718279483740213,0.7305117655167148,0.5998737240857319,0.5561575536570512,0.7497735657603983,0.697250868580303,0.37638632635454056,0.7208915431845286,0.4412576082039028,0.5,0.7689250881885643,0.3933978962347215,0.4394561333303851,0.6760633759579706,0.7680151428576004,0.7945346504303404,0.6470500418413218,0.6814598039411162,0.8819171036881969
65,0.0,0.6399404734221846,0.7559289460184545,0.0,0.0,0.7582875444051551,0.5134553180524706,0.0,0.46278144589716086,0.24999999999999994,0.0,0.0,0.25819888974716126,0.0,0.4183300132670378,0.2886751345948129,0.6346477588219924,0.5967081414398551,0.5163977794943223,0.0
66,0.0,0.744962139559789,0.6964010515158845,0.4787135538781687,0.696692268479466,0.7283993759730313,0.624417453859848,0.0,0.6100298888779012,0.6905961749988749,0.25000000000000006,1.146231282877131,0.0,0.6123724356957945,0.5787918451395111,0.5818459510003483,0.9073652783643028,0.6862291846221353,0.5608568797478012,0.4377975178854565
67,0.0,0.7229239570100355,0.9840765180648268,0.4183300132670378,0.4183300132670378,0.4657378712386208,0.5374838498865699,0.0,0.7762500258061847,1.241638702145945,0.0,0.0,0.0,0.0,0.7071067811865476,0.47871355387816905,0.5270462766947299,0.5651941652604391,0.28867513459481275,0.3535533905932738
68,0.0,0.8738320167421821,0.9166599338321504,0.7628384287347031,0.9163814125771408,0.9540341125011076,0.8400677746705637,0.6127589125002467,0.8408807038104944,0.9804445572741741,1.0408329997330665,0.9021464768832737,0.8543710404073377,0.9051834581685629,0.8626723324337243,0.8401560857094507,0.9901987536576856,0.8283436624762462,0.7731682324347388,0.9119813357245623
69,0.0,0.5113099925649136,0.8876253645985943,0.0,0.0,0.5000000000000001,0.7867957924694432,0.0,0.820069887194403,0.0,0.0,1.329160135825126,0.0,0.0,0.5477225575051661,0.4999999999999999,0.7859052479933756,0.8006407690254357,0.0,0.0
70,0.0,1.5545631755148024,0.35355339059327384,0.0,0.47871355387816905,0.5089075830684537,0.8997354108424375,0.0,0.5167773442493507,0.47871355387816905,0.0,0.0,0.0,0.0,0.7071067811865476,0.41437096508237253,0.5244044240850758,1.3228756555322954,0.44721359549995787,0.0
71,0.0,0.9102589898327995,0.9810708435174292,0.0,0.8366600265340756,0.9161253813129043,1.6431676725154984,0.0,1.6158932858054431,0.816496580927726,0.0,0.0,0.0,0.0,0.7071067811865476,1.4638501094227998,1.026910636104941,1.162919151265879,0.0,0.0
72,0.0,0.5799974644975006,0.42163702135578385,0.0,0.0,0.7071067811865478,0.2672612419124244,0.0,0.4893604849295931,0.0,0.0,0.28867513459481275,0.3535533905932738,0.0,0.24999999999999992,0.5175491695067657,0.7546154281781179,0.4688072309384955,0.25000000000000006,0.0
73,0.0,1.049582884665268,1.0815504862266057,1.1150485789118487,1.0634064760632849,0.9721653974126866,0.8286191444865891,0.0,0.8658511356664084,0.9451631252505217,0.0,1.3038404810405297,0.9992304731449789,0.6519202405202649,0.82915619758885,0.8322064452811979,1.2735764590306295,1.046703508780838,0.27386127875258304,0.3535533905932738
74,0.0,0.8052028616141701,0.5134553180524705,0.0,0.0,0.769800358919501,0.7018965238257916,0.0,0.6229975484594733,0.4472135954999578,0.28867513459481287,0.8393720596645177,0.0,0.0,0.729583214353693,0.6009252125773314,0.7288689868556626,0.729597783144979,0.6809084840390547,0.22360679774997902
75,0.0,1.3188994648263859,1.3138317419494194,0.44721359549995787,0.44721359549995787,1.19335960332883,1.0814085465005558,0.0,1.2539936203984452,1.0540925533894596,0.0,0.9128709291752769,0.0,0.5773502691896257,1.3511289540785698,1.1908743922772957,1.358470960217293,1.208304597359457,1.1086778913041726,0.7071067811865476
76,0.0,1.027799858445022,1.4360334669591097,0.16666666666666669,0.4837089610234226,1.5258678201562526,0.9397525847982119,0.0,1.1680125828368282,1.431418294326761,0.0,0.7761320457119089,0.5773502691896257,0.5,1.0082988974836116,1.1037127426019047,1.14564392373896,0.9356848149213997,1.0540925533894598,1.2041594578792296
77,0.0,1.0575542788110588,0.2672612419124244,0.0,0.0,1.1086778913041726,1.4142135623730951,0.0,1.6791201399674904,0.4472135954999579,0.0,0.0,1.0206207261596576,0.0,0.75,1.607275126832159,1.4908813744652096,1.399936223037117,0.0,0.0
78,0.0,1.1871451998345424,1.1989578808281798,2.4748737341529163,1.8027756377319946,1.1308270607258393,1.0730867399773196,0.0,1.337115846843043,1.8027756377319946,0.0,0.7071067811865476,0.0,0.0,1.6072751268321592,0.6324555320336759,1.4188579543903757,1.1772142257606868,0.0,0.0
79,0.0,0.8828857114526087,0.8506963092234007,0.0,0.0,0.8644378215075665,0.9045340337332908,1.2110601416389966,1.0215078369104982,0.8164965809277259,0.0,0.7527726527090809,0.0,0.5773502691896258,0.7071067811865476,0.6324555320336759,0.6333236937766508,0.7952427724875443,1.0954451150103321,0.0
80,0.0,0.4203471533426964,0.39408505465575616,0.0,0.0,0.4045199174779452,0.47032657535605743,0.0,0.500982471602552,0.3755338080994055,0.0,0.49418449629033107,0.3895138181024564,0.0,0.39541017481750057,0.478713553878169,0.35343432900020455,0.44011590929807065,0.37638632635454056,0.0
81,0.0,1.2351684199496946,1.2135597524338355,0.0,0.0,0.8345229603962803,0.7559289460184544,0.0,0.6408699444616559,0.0,0.0,0.0,0.7071067811865476,0.0,1.4142135623730951,0.5773502691896257,1.4719601443879744,0.996204919895622,0.5773502691896258,0.0
82,0.0,0.7193256864405372,0.9618076973331982,0.9456377579341728,1.0108111250054495,0.7191286517022631,0.6043925437230295,0.0,0.8021883854019323,0.8276472678623423,0.0,0.49724515809884706,0.3535533905932738,0.5669467095138409,0.6021937915964948,0.7391520892561241,0.7528986186826383,0.7538556680813432,0.5563486402641868,0.44320263021395917
83,0.0,1.4747881203752626,1.184655684538377,1.32182533725989,1.479019945774904,1.5666989036012806,1.469936830518334,0.0,1.102482669491761,0.8409178658720822,0.0,1.4719601443879744,1.1261357902943223,0.75,1.4195603245905102,0.8315331433088237,1.233220715579062,1.4615893357039063,0.9590813086082636,0.0
84,0.0,0.6189220598177386,0.7118052168020874,0.0,0.6063390625908325,0.8159549579288677,0.8758113121817135,0.5,0.7105997175699514,0.7274384280931732,0.5773502691896258,0.6875516509523285,0.0,0.6642111641550714,0.5936168397046637,0.7190716575007328,0.4972451580988469,0.6509084237688201,0.6063390625908325,0.5345224838248488
85,0.0,0.0,0.0,0.0,0.0,1.505545305418162,0.0,0.0,1.3152509484776145,0.0,0.0,0.0,0.0,0.0,1.5275252316519465,0.8944271909999159,1.4142135623730951,0.0,1.5275252316519465,0.0
86,0.0,0.6350006350009525,0.5101483340669876,0.45016831868926,0.4156047072968167,0.3851644432598217,0.3333333333333333,0.0,0.3755338080994054,0.6617465502229884,0.0,0.0,1.0690449676496976,0.0,0.27386127875258304,0.6063390625908325,0.4755028298301395,0.5752237416355279,0.8755950357709131,0.0
87,0.0,0.8660254037844386,1.02469507659596,1.1547005383792517,0.8366600265340756,0.6180165405913053,0.0,0.0,0.5393598899705937,0.9746794344808964,0.0,0.0,0.0,0.0,0.0,1.0606601717798212,0.8017837257372731,0.28867513459481287,0.0,0.0
88,0.0,1.0173133590925834,0.6074928962939559,0.0,0.0,1.7380544678845173,0.3001225239993903,0.0,0.9071475440448851,0.6708203932499369,0.0,0.5773502691896257,0.2886751345948129,0.0,0.754615428178118,1.0,1.4960264830861911,0.5804349764657208,0.28867513459481287,0.7071067811865476
89,0.0,1.0785270285803905,1.185935127978475,1.1705926452330282,1.174283818369879,1.1941334931384768,1.1816962044712398,0.40824829046386313,1.1604538722317743,1.2351245206268207,0.0,0.7409585736349483,1.026436275942851,1.442362422113508,1.1771636613972951,1.1985882716223806,1.2810536619706783,1.0200373475888962,1.6765731227409784,0.7071067811865476
90,0.0,1.0,0.9574271077563381,0.0,0.7071067811865476,0.8438727464026862,0.8944271909999159,0.4999999999999999,0.8572330399888263,0.7071067811865476,0.0,0.0,0.0,0.5773502691896257,0.0,0.8264420947336313,0.816496580927726,0.8944271909999159,0.0,0.0
91,0.0,0.9014707150118146,0.9008070900487969,0.6853815719434422,0.9640600420647474,1.0740725491306533,0.8611127403047477,0.5976143046671968,0.8983470171287259,0.8154163636779963,1.4142135623730951,0.877521961453471,0.7559289460184545,0.9952267030562384,0.6810938913900851,0.9354390836157467,0.886746645097008,0.7911083983990095,0.8990735972840785,0.9889090840267311
92,0.0,0.7071067811865475,0.6943650748294136,0.5,0.8017837257372731,0.8207381501496753,0.0,0.0,0.47434164902525683,0.40824829046386313,0.0,0.28867513459481287,0.0,0.5,0.0,0.47871355387816905,0.28867513459481287,0.5,0.3535533905932738,0.0
